INCIDENT NUMBER,OFFENSE CODE,OFFENSE CODE GROUP,OFFENSE DESCRIPTION,DISTRICT,REPORTING AREA,SHOOTING,OCCURRED ON DATE,Hour,YEAR,MONTH,DAY OF WEEK,UCR PART,STREET,LAT,LONG,Location
I162098988,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,517,,12/04/2016 09:30:00 PM,21,2016,12,Sunday,Part One,WOODGLEN RD,42.24383959,-71.12160124,"(42.24383959, -71.12160124)"
I162098947,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,295,,12/04/2016 07:13:00 PM,19,2016,12,Sunday,Part One,DABNEY ST,42.32451689,-71.0837703,"(42.32451689, -71.0837703)"
I162099180,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,257,,12/05/2016 06:30:00 AM,6,2016,12,Monday,Part One,DOWNER AVE,42.31224827,-71.06239929,"(42.31224827, -71.06239929)"
I162041649,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,264,,05/27/2016 09:00:00 PM,21,2016,5,Friday,Part One,GAYLAND ST,42.31989006,-71.07626209,"(42.31989006, -71.07626209)"
I162087864,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,517,,10/26/2016 07:44:00 PM,19,2016,10,Wednesday,Part One,WOODGLEN RD,42.24383959,-71.12160124,"(42.24383959, -71.12160124)"
I162099266,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,146,,12/05/2016 07:32:00 PM,19,2016,12,Monday,Part One,HUNTINGTON AVE,42.3479724,-71.07849582,"(42.3479724, -71.07849582)"
I162099374,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,612,,12/06/2016 10:39:00 AM,10,2016,12,Tuesday,Part One,FRANCIS ST,42.33606304,-71.10782832,"(42.33606304, -71.10782832)"
I162098486,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,24,,12/02/2016 11:22:00 PM,23,2016,12,Friday,Part One,MERIDIAN ST,42.37996489,-71.03923314,"(42.37996489, -71.03923314)"
I162099613,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C11,235,,12/06/2016 09:30:00 AM,9,2016,12,Tuesday,Part One,CARSON ST,42.3197573,-71.05428941,"(42.3197573, -71.05428941)"
I162099497,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,133,,12/06/2016 12:07:00 AM,0,2016,12,Tuesday,Part One,NEWBURY ST,42.35118005,-71.07666607,"(42.35118005, -71.07666607)"
I162099382,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,581,,12/06/2016 10:00:00 AM,10,2016,12,Tuesday,Part One,CENTRE ST,42.32284485,-71.10384777,"(42.32284485, -71.10384777)"
I162099353,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,76,,12/04/2016 05:48:00 PM,17,2016,12,Sunday,Part One,CANAL ST,42.36489527,-71.06050249,"(42.36489527, -71.06050249)"
I162099361,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,289,,12/06/2016 10:05:00 AM,10,2016,12,Tuesday,Part One,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)"
I162098496,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,97,,12/03/2016 12:40:00 AM,0,2016,12,Saturday,Part One,TREMONT ST,42.35907171,-71.05973044,"(42.35907171, -71.05973044)"
I162097591,00561,Other Burglary,BURGLARY - OTHER - ATTEMPT,A1,98,,11/30/2016 05:00:00 AM,5,2016,11,Wednesday,Part One,CONGRESS ST,42.3578953,-71.05648542,"(42.3578953, -71.05648542)"
I162099326,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,344,,12/06/2016 06:03:00 AM,6,2016,12,Tuesday,Part One,WESTVILLE TER,42.30098009,-71.06869928,"(42.30098009, -71.06869928)"
I162081987,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,160,,10/06/2016 08:02:00 PM,20,2016,10,Thursday,Part One,DWIGHT ST,42.34449084,-71.0692566,"(42.34449084, -71.0692566)"
I162081947,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,160,,10/06/2016 08:02:00 PM,20,2016,10,Thursday,Part One,DWIGHT ST,42.34449084,-71.0692566,"(42.34449084, -71.0692566)"
I162099816,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,911,,12/02/2016 09:00:00 PM,21,2016,12,Friday,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
I162099745,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A7,26,,12/07/2016 10:11:00 AM,10,2016,12,Wednesday,Part One,MERIDIAN ST,42.37274659,-71.03903343,"(42.37274659, -71.03903343)"
I162099033,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,789,,12/05/2016 03:48:00 AM,3,2016,12,Monday,Part One,ENGLEWOOD AVE,42.33732141,-71.15148371,"(42.33732141, -71.15148371)"
I162099808,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,820,,12/04/2016 01:30:00 PM,13,2016,12,Sunday,Part One,SOLDIERS FIELD RD,42.35996672,-71.11750278,"(42.35996672, -71.11750278)"
I162098498,00111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E18,485,Y,12/03/2016 12:12:00 AM,0,2016,12,Saturday,Part One,ALPINE ST,42.26414947,-71.10088891,"(42.26414947, -71.10088891)"
I162099920,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,255,,12/07/2016 07:25:00 PM,19,2016,12,Wednesday,Part One,DORCHESTER AVE,42.30947615,-71.05800088,"(42.30947615, -71.05800088)"
I162099916,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,273,,12/07/2016 01:30:00 PM,13,2016,12,Wednesday,Part One,NORTHAMPTON ST,42.33798932,-71.08003746,"(42.33798932, -71.08003746)"
I162099726,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E13,608,,12/06/2016 02:45:00 PM,14,2016,12,Tuesday,Part One,S HUNTINGTON AVE,42.32639844,-71.11152626,"(42.32639844, -71.11152626)"
I162099874,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,117,,12/07/2016 05:23:00 PM,17,2016,12,Wednesday,Part One,WASHINGTON ST,42.35174282,-71.0627594,"(42.35174282, -71.0627594)"
I162099674,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,550,,12/06/2016 06:20:00 AM,6,2016,12,Tuesday,Part One,BLUE LEDGE DR,42.27620181,-71.13788919,"(42.27620181, -71.13788919)"
I162099784,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,159,,12/07/2016 01:10:00 PM,13,2016,12,Wednesday,Part One,WALTHAM ST,42.34345486,-71.07091946,"(42.34345486, -71.07091946)"
I162099819,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,181,,12/07/2016 10:00:00 AM,10,2016,12,Wednesday,Part One,LANGDON ST,42.32420322,-71.07279044,"(42.32420322, -71.07279044)"
I162099848,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,571,,12/07/2016 03:57:00 PM,15,2016,12,Wednesday,Part One,FOREST HILLS ST,42.31134205,-71.10166558,"(42.31134205, -71.10166558)"
I162099644,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,160,,09/26/2016 12:00:00 PM,12,2016,9,Monday,Part One,DWIGHT ST,42.34449084,-71.0692566,"(42.34449084, -71.0692566)"
I162099377,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,924,,12/04/2016 12:00:00 PM,12,2016,12,Sunday,Part One,WASHINGTON ST,42.34425779,-71.14383621,"(42.34425779, -71.14383621)"
I162089648,00541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,E13,582,,11/02/2016 07:28:00 AM,7,2016,11,Wednesday,Part One,DAY ST,42.32431784,-71.10853007,"(42.32431784, -71.10853007)"
I162099588,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,806,,12/06/2016 07:15:00 PM,19,2016,12,Tuesday,Part One,TELFORD ST,42.36290257,-71.13737847,"(42.36290257, -71.13737847)"
I162100042,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,133,,12/07/2016 07:30:00 PM,19,2016,12,Wednesday,Part One,NEWBURY ST,42.35118005,-71.07666607,"(42.35118005, -71.07666607)"
I162091085,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,182,,11/06/2016 06:57:00 PM,18,2016,11,Sunday,Part One,BURRELL ST,42.32362958,-71.06867761,"(42.32362958, -71.06867761)"
I162099961,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A7,17,,12/07/2016 10:22:00 PM,22,2016,12,Wednesday,Part One,PRINCETON ST,42.37996868,-71.02942113,"(42.37996868, -71.02942113)"
I162100023,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,453,,12/07/2016 04:40:00 PM,16,2016,12,Wednesday,Part One,WASHINGTON ST,42.29901707,-71.07337539,"(42.29901707, -71.07337539)"
I162100140,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E13,510,,12/08/2016 01:18:00 PM,13,2016,12,Thursday,Part One,WASHINGTON ST,42.30055518,-71.11312439,"(42.30055518, -71.11312439)"
I162100029,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,775,,12/08/2016 08:20:00 AM,8,2016,12,Thursday,Part One,WALLINGFORD RD,42.34134946,-71.15122795,"(42.34134946, -71.15122795)"
I162100028,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,455,,12/07/2016 01:30:00 PM,13,2016,12,Wednesday,Part One,WASHINGTON ST,42.30144714,-71.07681348,"(42.30144714, -71.07681348)"
I162100217,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,152,,12/08/2016 08:15:00 AM,8,2016,12,Thursday,Part One,MONTGOMERY ST,42.34374552,-71.07337676,"(42.34374552, -71.07337676)"
I162100016,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,356,,12/08/2016 06:28:00 AM,6,2016,12,Thursday,Part One,CHARLES ST,42.29990887,-71.06424768,"(42.29990887, -71.06424768)"
I162099950,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,27,,12/04/2016 10:30:00 PM,22,2016,12,Sunday,Part One,MONSIGNOR ALBERT A. JACOB,42.36856802,-71.04121708,"(42.36856802, -71.04121708)"
I162075905,00111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,366,Y,09/17/2016 02:19:00 AM,2,2016,9,Saturday,Part One,FLORIDA ST,42.2901783,-71.05937392,"(42.2901783, -71.05937392)"
I162100113,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,150,,12/08/2016 12:22:00 PM,12,2016,12,Thursday,Part One,DARTMOUTH ST,42.34532565,-71.07497385,"(42.34532565, -71.07497385)"
I162100002,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E13,572,,12/08/2016 04:43:00 AM,4,2016,12,Thursday,Part One,WASHINGTON ST,42.31485546,-71.0992241,"(42.31485546, -71.0992241)"
I162053889,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,458,,07/06/2016 10:45:00 PM,22,2016,7,Wednesday,Part One,GLENWAY ST,42.30131086,-71.08443841,"(42.30131086, -71.08443841)"
I162100057,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,,,12/08/2016 09:40:00 AM,9,2016,12,Thursday,Part One,,,,"(0E-8, 0E-8)"
I162056955,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,428,,07/17/2016 05:00:00 PM,17,2016,7,Sunday,Part One,LESTON ST,42.28261082,-71.09079757,"(42.28261082, -71.09079757)"
I162100193,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,308,Y,12/08/2016 05:06:00 PM,17,2016,12,Thursday,Part One,BOWER ST,42.31996758,-71.08715022,"(42.31996758, -71.08715022)"
I162100520,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,328,,12/09/2016 11:00:00 AM,11,2016,12,Friday,Part One,INTERVALE ST,42.30942147,-71.07460029,"(42.30942147, -71.07460029)"
I162100311,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,379,,12/09/2016 12:42:00 AM,0,2016,12,Friday,Part One,GALLIVAN BLVD,42.283363,-71.05037781,"(42.283363, -71.05037781)"
I162100329,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,912,Y,12/09/2016 04:09:00 AM,4,2016,12,Friday,Part One,PARKER ST,42.32469443,-71.10087902,"(42.32469443, -71.10087902)"
I162059127,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,469,,07/24/2016 07:44:00 PM,19,2016,7,Sunday,Part One,HIAWATHA RD,42.27683754,-71.0952644,"(42.27683754, -71.0952644)"
I162099739,00560,Other Burglary,BURGLARY - OTHER - FORCE,B2,320,,12/06/2016 04:30:00 PM,16,2016,12,Tuesday,Part One,CRAWFORD ST,42.31096953,-71.08461836,"(42.31096953, -71.08461836)"
I162098602,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,223,,11/20/2016 10:58:00 AM,10,2016,11,Sunday,Part One,E THIRD ST,42.33658292,-71.03027628,"(42.33658292, -71.03027628)"
I162016232,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,797,,02/29/2016 09:15:00 PM,21,2016,2,Monday,Part One,COMMONWEALTH AVE,42.35170571,-71.11989956,"(42.35170571, -71.11989956)"
I162100665,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,572,,12/10/2016 07:12:00 AM,7,2016,12,Saturday,Part One,MONTEBELLO RD,42.31176766,-71.09971564,"(42.31176766, -71.09971564)"
I162061887,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,280,,08/02/2016 04:32:00 PM,16,2016,8,Tuesday,Part One,DUDLEY ST,42.32872589,-71.08382217,"(42.32872589, -71.08382217)"
I162100812,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,824,,12/10/2016 08:28:00 PM,20,2016,12,Saturday,Part One,LEXINGTON ST,42.37987589,-71.03171809,"(42.37987589, -71.03171809)"
I162006718,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,619,,01/25/2016 03:10:00 PM,15,2016,1,Monday,Part One,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568, -71.08632016)"
I162100606,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,604,,12/10/2016 12:03:00 AM,0,2016,12,Saturday,Part One,CALUMET ST,42.33134833,-71.10322483,"(42.33134833, -71.10322483)"
I162100325,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,618,,12/09/2016 03:02:00 AM,3,2016,12,Friday,Part One,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.34091586, -71.08771531)"
I162055850,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,619,,07/13/2016 09:28:00 PM,21,2016,7,Wednesday,Part One,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568, -71.08632016)"
I162066312,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,618,,08/16/2016 06:20:00 PM,18,2016,8,Tuesday,Part One,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.34091586, -71.08771531)"
I162087303,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,619,,10/24/2016 01:30:00 PM,13,2016,10,Monday,Part One,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568, -71.08632016)"
I162100753,00560,Other Burglary,BURGLARY - OTHER - FORCE,B2,299,,12/10/2016 03:47:00 PM,15,2016,12,Saturday,Part One,CIRCUIT ST,42.32410157,-71.08694241,"(42.32410157, -71.08694241)"
I162100651,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,366,,12/10/2016 04:41:00 AM,4,2016,12,Saturday,Part One,FLORIDA ST,42.28950569,-71.0590732,"(42.28950569, -71.0590732)"
I162100662,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,236,,12/10/2016 08:21:00 AM,8,2016,12,Saturday,Part One,COLUMBIA RD,42.32030801,-71.05765038,"(42.32030801, -71.05765038)"
I162100645,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,416,,12/10/2016 12:15:00 AM,0,2016,12,Saturday,Part One,FAIRMOUNT ST,42.280587,-71.07432184,"(42.280587, -71.07432184)"
I162100659,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,319,,12/10/2016 07:54:00 AM,7,2016,12,Saturday,Part One,BLUE HILL AVE,42.30584602,-71.08470215,"(42.30584602, -71.08470215)"
I162099482,00560,Other Burglary,BURGLARY - OTHER - FORCE,B2,318,,12/05/2016 04:00:00 PM,16,2016,12,Monday,Part One,BROOKLEDGE ST,42.30956305,-71.08990197,"(42.30956305, -71.08990197)"
I162100891,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,D4,133,,12/11/2016 12:06:00 AM,0,2016,12,Sunday,Part One,NEWBURY ST,42.35118005,-71.07666607,"(42.35118005, -71.07666607)"
I162099616,00423,Aggravated Assault,ASSAULT - AGGRAVATED,,,,12/06/2016 08:34:00 PM,20,2016,12,Tuesday,Part One,,42.36113581,-71.06696929,"(42.36113581, -71.06696929)"
I162100815,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,344,,12/10/2016 09:09:00 PM,21,2016,12,Saturday,Part One,WESTVILLE ST,42.30053216,-71.06925877,"(42.30053216, -71.06925877)"
I162100833,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,222,,12/10/2016 10:39:00 PM,22,2016,12,Saturday,Part One,E BROADWAY,42.33561661,-71.03641895,"(42.33561661, -71.03641895)"
I162087587,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,334,,10/25/2016 09:01:00 PM,21,2016,10,Tuesday,Part One,RILL ST,42.31185611,-71.06494631,"(42.31185611, -71.06494631)"
I162100873,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,260,,12/11/2016 01:44:00 AM,1,2016,12,Sunday,Part One,HARLOW ST,42.31915263,-71.07189822,"(42.31915263, -71.07189822)"
I162101049,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,442,,12/11/2016 07:44:00 PM,19,2016,12,Sunday,Part One,HELEN ST,42.29293621,-71.08126357,"(42.29293621, -71.08126357)"
I162100909,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,133,,12/11/2016 09:34:00 AM,9,2016,12,Sunday,Part One,NEWBURY ST,42.35118005,-71.07666607,"(42.35118005, -71.07666607)"
I162100258,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,E13,569,,12/08/2016 07:51:00 PM,19,2016,12,Thursday,Part One,WASHINGTON ST,42.30424082,-71.10967183,"(42.30424082, -71.10967183)"
I162101090,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,401,,12/11/2016 11:25:00 PM,23,2016,12,Sunday,Part One,WELLES AVE,42.28888192,-71.06769355,"(42.28888192, -71.06769355)"
I162101169,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,453,,12/12/2016 11:08:00 AM,11,2016,12,Monday,Part One,HARVARD ST,42.29812402,-71.07589794,"(42.29812402, -71.07589794)"
I162101031,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,273,Y,12/11/2016 06:19:00 PM,18,2016,12,Sunday,Part One,LENOX ST,42.33593698,-71.08008791,"(42.33593698, -71.08008791)"
I162101319,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,451,,12/12/2016 06:11:00 PM,18,2016,12,Monday,Part One,W TREMLETT ST,42.29397405,-71.07470901,"(42.29397405, -71.07470901)"
I162101165,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,784,,12/07/2016 03:00:00 PM,15,2016,12,Wednesday,Part One,COMMONWEALTH AVE,42.34634585,-71.14148751,"(42.34634585, -71.14148751)"
I162101258,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,470,,12/12/2016 03:59:00 PM,15,2016,12,Monday,Part One,ITASCA ST,42.27560924,-71.10031808,"(42.27560924, -71.10031808)"
I162059119,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,166,,07/24/2016 07:42:00 PM,19,2016,7,Sunday,Part One,SHAWMUT AVE,42.34130359,-71.07204669,"(42.34130359, -71.07204669)"
I162101273,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,34,,12/09/2016 05:30:00 PM,17,2016,12,Friday,Part One,WEBSTER ST,42.36469369,-71.03048361,"(42.36469369, -71.03048361)"
I162101126,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,D4,134,,12/09/2016 07:00:00 PM,19,2016,12,Friday,Part One,BOYLSTON ST,42.3503787,-71.07626098,"(42.3503787, -71.07626098)"
I162101291,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,429,,12/12/2016 04:24:11 PM,16,2016,12,Monday,Part One,MORTON ST,42.28331676,-71.08906431,"(42.28331676, -71.08906431)"
I162101226,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,220,,12/12/2016 01:30:00 PM,13,2016,12,Monday,Part One,G ST,42.33285027,-71.04417249,"(42.33285027, -71.04417249)"
I162101148,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,255,,12/11/2016 08:00:00 PM,20,2016,12,Sunday,Part One,PLEASANT ST,42.31190475,-71.05910531,"(42.31190475, -71.05910531)"
I162101250,00111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,462,,12/12/2016 02:55:00 PM,14,2016,12,Monday,Part One,BULLARD ST,42.30175853,-71.0746298,"(42.30175853, -71.0746298)"
I162101491,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,A1,124,,12/13/2016 10:23:00 AM,10,2016,12,Tuesday,Part One,KNEELAND ST,42.35020971,-71.05999187,"(42.35020971, -71.05999187)"
I162101635,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,796,,12/13/2016 04:02:00 PM,16,2016,12,Tuesday,Part One,COMMONWEALTH AVE,42.35034226,-71.12942937,"(42.35034226, -71.12942937)"
I162101043,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,618,,12/11/2016 06:44:00 PM,18,2016,12,Sunday,Part One,SAINT STEPHEN ST,42.34150501,-71.08833674,"(42.34150501, -71.08833674)"
I162100358,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,,,12/09/2016 12:00:00 AM,0,2016,12,Friday,Part One,,,,"(0E-8, 0E-8)"
I162100886,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,,,12/11/2016 04:42:00 AM,4,2016,12,Sunday,Part One,,,,"(0E-8, 0E-8)"
I162101404,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,350,,12/13/2016 01:26:00 AM,1,2016,12,Tuesday,Part One,GREENWICH ST,42.30348022,-71.05842644,"(42.30348022, -71.05842644)"
I162101430,00560,Other Burglary,BURGLARY - OTHER - FORCE,D4,135,,12/13/2016 07:10:00 AM,7,2016,12,Tuesday,Part One,BEACON ST,42.35275712,-71.08240215,"(42.35275712, -71.08240215)"
I162101538,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,429,,12/13/2016 01:29:00 PM,13,2016,12,Tuesday,Part One,MIDDLETON ST,42.28312575,-71.08651181,"(42.28312575, -71.08651181)"
I162101757,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,254,,12/14/2016 09:54:00 AM,9,2016,12,Wednesday,Part One,DORCHESTER AVE,42.30947615,-71.05800088,"(42.30947615, -71.05800088)"
I162062552,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,257,,08/04/2016 04:55:00 PM,16,2016,8,Thursday,Part One,STOUGHTON ST,42.3166175,-71.06407827,"(42.3166175, -71.06407827)"
I162101098,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,429,,12/11/2016 10:07:00 PM,22,2016,12,Sunday,Part One,WINSTON RD,42.28508809,-71.08789462,"(42.28508809, -71.08789462)"
I162101874,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E5,560,,12/14/2016 02:32:00 PM,14,2016,12,Wednesday,Part One,CUMMINS HWY,42.28482736,-71.12559526,"(42.28482736, -71.12559526)"
I162062387,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,280,,08/04/2016 07:49:00 AM,7,2016,8,Thursday,Part One,DUDLEY ST,42.32883627,-71.08459849,"(42.32883627, -71.08459849)"
I162061995,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,324,,08/02/2016 11:06:00 PM,23,2016,8,Tuesday,Part One,DACIA ST,42.31804139,-71.07617935,"(42.31804139, -71.07617935)"
I162101784,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,915,,12/14/2016 10:40:00 AM,10,2016,12,Wednesday,Part One,PATTERSON WAY,42.33042505,-71.05237796,"(42.33042505, -71.05237796)"
I162101774,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E18,547,,12/14/2016 08:20:00 AM,8,2016,12,Wednesday,Part One,HALLRON ST,42.26846689,-71.12869578,"(42.26846689, -71.12869578)"
I162101472,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,210,,12/13/2016 09:06:00 AM,9,2016,12,Tuesday,Part One,D ST,42.34454105,-71.04416497,"(42.34454105, -71.04416497)"
I162101932,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,750,,12/12/2016 06:00:00 PM,18,2016,12,Monday,Part One,FOSTER ST,42.34432328,-71.15778368,"(42.34432328, -71.15778368)"
I162053414,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,273,,07/04/2016 12:00:00 PM,12,2016,7,Monday,Part One,SHAWMUT AVE,42.33701214,-71.07853797,"(42.33701214, -71.07853797)"
I162101803,00560,Other Burglary,BURGLARY - OTHER - FORCE,E13,653,,12/13/2016 02:30:00 PM,14,2016,12,Tuesday,Part One,PRINCE ST,42.31610871,-71.12363521,"(42.31610871, -71.12363521)"
I162101736,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,349,,12/14/2016 07:30:00 AM,7,2016,12,Wednesday,Part One,DORCHESTER AVE,42.30470399,-71.05908258,"(42.30470399, -71.05908258)"
I162099289,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,335,,12/05/2016 09:15:00 PM,21,2016,12,Monday,Part One,BOWDOIN ST,42.30748785,-71.06566102,"(42.30748785, -71.06566102)"
I162101701,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,263,,12/13/2016 11:29:00 PM,23,2016,12,Tuesday,Part One,DUDLEY ST,42.32395299,-71.07408172,"(42.32395299, -71.07408172)"
I162101619,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,911,,11/24/2016 03:00:00 AM,3,2016,11,Thursday,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
I162102294,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,430,,12/15/2016 02:00:00 PM,14,2016,12,Thursday,Part One,WOODROW AVE,42.28576084,-71.09030349,"(42.28576084, -71.09030349)"
